p6(a32, a97, a13, X4)	p6(a32, a97, a13, a4)	p6(a24, a97, a0, X4)
p6(a32, a97, a13, X4)	p6(X0, a97, a13, X4)	p6(a12, a79, a13, X6)
p6(a32, a97, a13, X4)	p6(X3, X4, a13, X4)	p6(a63, a97, a13, X4)
p6(a32, a97, a13, X4)	p6(X0, X5, a13, a84)	p6(a32, a71, a13, X4)
p6(a32, a97, a13, X4)	p6(a32, a97, a13, a19)	p6(a66, a97, a13, X9)
p6(a32, a97, a13, X4)	p6(X3, a97, a13, X7)	p6(a32, a61, a43, X4)
p6(a32, a97, a13, X4)	p6(a32, a97, X2, a99)	p6(a18, a90, a96, X4)
p6(a32, a97, a13, X4)	p6(a32, X4, a13, X4)	p6(a38, a48, a13, X8)
p6(a32, a97, a13, X4)	p6(X3, a97, X6, X4)	p6(a12, a97, a13, X9)
p6(a32, a97, a13, X4)	p6(X6, a97, a13, a38)	p6(a87, a97, a13, X4)
p6(a32, a97, a13, X4)	p6(a32, a97, a13, a75)	p6(a32, a38, a17, X4)
p6(a32, a97, a13, X4)	p6(a32, X5, X0, X6)	p6(a57, a23, a13, X4)
p6(a32, a97, a13, X4)	p6(X4, X0, a13, X4)	p6(a72, a97, a18, X4)
p6(a32, a97, a13, X4)	p6(a32, X3, X1, X2)	p6(a50, a97, a13, X3)
p6(a32, a97, a13, X4)	p6(a32, a97, X7, X4)	p6(a45, a97, a81, X8)
p6(a32, a97, a13, X4)	p6(a32, a97, X7, X7)	p6(a32, a71, a7, X8)
p6(a32, a97, a13, X4)	p6(X6, a97, X8, a85)	p6(a92, a97, a13, X9)
p9(X8, X6, X8)	p9(a54, a68, a54)	p4(a83)
p9(X8, X6, X8)	p9(X8, a49, X8)	p3(a7, a1)
p9(X8, X6, X8)	p9(X3, X6, X3)	p4(X2)
p9(X8, X6, X8)	p9(a10, X9, a10)	p7(X0, X9)
p9(X8, X6, X8)	p9(a47, X6, a47)	p3(a97, a20)
p9(X8, X6, X8)	p9(X8, a15, X8)	p2(X2)
p9(X8, X6, X8)	p9(X8, X7, X8)	p4(a70)
p9(X8, X6, X8)	p9(a32, a3, a32)	p3(X6, a9)
p9(X8, X6, X8)	p9(X7, a16, X7)	p2(a62)
p9(X8, X6, X8)	p9(a39, a32, a39)	p8(X8, a63)
p9(X8, X6, X8)	p9(X4, X6, X4)	p8(a45, a18)
p9(X8, X6, X8)	p9(a22, X6, a22)	p2(a92)
p9(X8, X6, X8)	p9(a85, a70, a85)	p0(a11, a98)
p9(X8, X6, X8)	p9(X6, X1, X6)	p7(X0, X9)
p9(X8, X6, X8)	p9(a27, X6, a27)	p6(a44, a45, X6, a6)
p9(X8, X6, X8)	p9(a47, X6, a47)	p4(X2)
p9(X8, X6, X8)	p9(a22, X6, a22)	p3(a4, X2)
p9(X8, X6, X8)	p9(X8, X2, X8)	p7(X3, a24)
p9(X8, X6, X8)	p9(a86, a92, a86)	p7(X5, X2)
p9(X8, X6, X8)	p9(X9, X2, X9)	p3(a29, X6)
p7(X8, a19)	p7(a94, X6)	p7(X1, a0)
p7(X8, a19)	p7(X8, X2)	p7(X2, a96)
p7(X8, a19)	p7(X1, X9)	p7(X7, a63)
p7(X8, a19)	p7(a79, a19)	p7(X8, a14)
p7(X8, a19)	p7(X8, X5)	p7(X8, a9)
p7(X8, a19)	p7(X8, X4)	p7(X1, a79)
p7(X8, a19)	p7(X8, X4)	p7(X8, a20)
p7(X8, a19)	p7(a81, a19)	p7(X5, a49)
p7(X8, a19)	p7(a33, a19)	p7(X8, a48)
p7(X8, a19)	p7(a25, X3)	p7(X3, a5)
p7(X8, a19)	p7(a68, X5)	p7(X7, a98)
p7(X8, a19)	p7(a90, a19)	p7(X8, a31)
p7(X8, a19)	p7(a28, X2)	p7(X2, a50)
p7(X8, a19)	p7(X7, a19)	p7(X2, a57)
p7(X8, a19)	p7(X8, X8)	p7(X8, a35)
p7(X8, a19)	p7(a56, a19)	p7(X7, a9)
p7(X8, a19)	p7(a31, a19)	p7(X4, a22)
p7(X8, a19)	p7(a46, X2)	p7(X6, a7)
p7(X8, a19)	p7(a11, X2)	p7(X0, a42)
p7(X8, a19)	p7(X6, X6)	p7(X8, a49)
p1(a72, a24)	p1(a72, X5)	p1(a23, a88)
p1(a72, a24)	p1(a72, X8)	p1(a72, a64)
p1(a72, a24)	p1(a72, X0)	p1(a6, a24)
p1(a72, a24)	p1(X2, a24)	p1(a7, a24)
p1(a72, a24)	p1(X3, a24)	p1(a13, a24)
p1(a72, a24)	p1(X0, X8)	p1(a17, a48)
p1(a72, a24)	p1(a72, X2)	p1(a72, a59)
p1(a72, a24)	p1(a72, X9)	p1(a72, a77)
p1(a72, a24)	p1(X9, X6)	p1(a42, a24)
p1(a72, a24)	p1(a72, X3)	p1(a24, a76)
p1(a72, a24)	p1(a72, X7)	p1(a93, a88)
p1(a72, a24)	p1(X9, a24)	p1(a92, a56)
p1(a72, a24)	p1(a72, X4)	p1(a60, a52)
p1(a72, a24)	p1(X6, a24)	p1(a72, a88)
p1(a72, a24)	p1(a72, X5)	p1(a37, a24)
p1(a72, a24)	p1(a72, X9)	p1(a72, a69)
p1(a72, a24)	p1(X5, a24)	p1(a94, a24)
p1(a72, a24)	p1(X7, a24)	p1(a72, a7)
p1(a72, a24)	p1(X9, X7)	p1(a10, a7)
p1(a72, a24)	p1(a72, X9)	p1(a72, a17)
p3(a0, X9)	p3(X5, a18)	p3(a31, X2)
p3(a0, X9)	p3(X8, X9)	p3(a76, X3)
p3(a0, X9)	p3(a0, a27)	p3(a12, X9)
p3(a0, X9)	p3(X4, a54)	p3(a49, X9)
p3(a0, X9)	p3(X3, X6)	p3(a81, X9)
p3(a0, X9)	p3(X3, X9)	p3(a19, X9)
p3(a0, X9)	p3(X4, a44)	p3(a85, X4)
p3(a0, X9)	p3(X2, a91)	p3(a10, X9)
p3(a0, X9)	p3(X3, X9)	p3(a30, X9)
p3(a0, X9)	p3(X5, a38)	p3(a23, X9)
p3(a0, X9)	p3(X5, X9)	p3(a43, X9)
p3(a0, X9)	p3(X3, X9)	p3(a72, X3)
p3(a0, X9)	p3(X2, a64)	p3(a83, X0)
p3(a0, X9)	p3(a0, X6)	p3(a82, X9)
p3(a0, X9)	p3(X3, a14)	p3(a73, X9)
p3(a0, X9)	p3(X4, X9)	p3(a54, X7)
p3(a0, X9)	p3(X7, a92)	p3(a12, X5)
p3(a0, X9)	p3(X4, a13)	p3(a78, X4)
p3(a0, X9)	p3(X1, a53)	p3(a28, X0)
p3(a0, X9)	p3(a0, X8)	p3(a48, X3)
p7(X1, a82)	p7(X2, a82)	p7(X4, a10)
p7(X1, a82)	p7(X1, X9)	p7(X5, a34)
p7(X1, a82)	p7(X1, X6)	p7(X1, a90)
p7(X1, a82)	p7(X0, X6)	p7(X5, a99)
p7(X1, a82)	p7(a99, X5)	p7(X7, a96)
p7(X1, a82)	p7(a69, X7)	p7(X0, a40)
p7(X1, a82)	p7(X1, X6)	p7(X1, a6)
p7(X1, a82)	p7(a20, X7)	p7(X1, a79)
p7(X1, a82)	p7(X1, X6)	p7(X1, a5)
p7(X1, a82)	p7(X8, X3)	p7(X6, a79)
p7(X1, a82)	p7(X8, X3)	p7(X1, a86)
p7(X1, a82)	p7(X1, X3)	p7(X1, a29)
p7(X1, a82)	p7(X1, X4)	p7(X1, a18)
p7(X1, a82)	p7(a30, a82)	p7(X0, a59)
p7(X1, a82)	p7(X1, X4)	p7(X1, a18)
p7(X1, a82)	p7(a97, a82)	p7(X6, a93)
p7(X1, a82)	p7(a54, X3)	p7(X1, a25)
p7(X1, a82)	p7(X0, a82)	p7(X1, a21)
p7(X1, a82)	p7(X0, a82)	p7(X4, a27)
p7(X1, a82)	p7(X5, X8)	p7(X3, a87)
p8(X7, X0)	p8(X7, a0)	p0(X1, a61)
p8(X7, X0)	p8(X2, X5)	p0(X8, a1)
p8(X7, X0)	p8(a7, X7)	p6(X1, X2, a75, X1)
p8(X7, X0)	p8(X1, a49)	p9(a95, X0, a35)
p8(X7, X0)	p8(X7, X3)	p2(X7)
p8(X7, X0)	p8(X6, a47)	p1(a63, X2)
p8(X7, X0)	p8(X7, a62)	p1(a40, X6)
p8(X7, X0)	p8(a56, a29)	p4(X3)
p8(X7, X0)	p8(a46, X3)	p5(a3)
p8(X7, X0)	p8(X1, X0)	p3(X3, X2)
p8(X7, X0)	p8(X7, a30)	p1(a78, a2)
p8(X7, X0)	p8(X0, X3)	p5(a18)
p8(X7, X0)	p8(a64, X0)	p0(X7, a50)
p8(X7, X0)	p8(X7, a24)	p9(a66, X2, X0)
p8(X7, X0)	p8(X7, a91)	p6(X2, X4, a62, a57)
p8(X7, X0)	p8(a16, X0)	p9(X7, a72, a73)
p8(X7, X0)	p8(X9, X0)	p5(a26)
p8(X7, X0)	p8(a44, a84)	p5(a63)
p8(X7, X0)	p8(a73, X3)	p0(X4, X6)
p8(X7, X0)	p8(a17, X0)	p6(a56, a18, a59, a75)
p0(X3, a85)	p0(a50, X6)	p0(X4, a22)
p0(X3, a85)	p0(a9, X9)	p0(X3, a28)
p0(X3, a85)	p0(X5, X1)	p0(X3, a16)
p0(X3, a85)	p0(X2, a85)	p0(X0, a5)
p0(X3, a85)	p0(X9, a85)	p0(X3, a9)
p0(X3, a85)	p0(X7, X9)	p0(X7, a51)
p0(X3, a85)	p0(X3, X6)	p0(X3, a10)
p0(X3, a85)	p0(X4, X9)	p0(X3, a23)
p0(X3, a85)	p0(X3, X1)	p0(X6, a95)
p0(X3, a85)	p0(X4, X3)	p0(X0, a12)
p0(X3, a85)	p0(a21, a85)	p0(X2, a24)
p0(X3, a85)	p0(X3, X5)	p0(X2, a72)
p0(X3, a85)	p0(X3, X1)	p0(X8, a67)
p0(X3, a85)	p0(X3, X0)	p0(X6, a36)
p0(X3, a85)	p0(X3, X1)	p0(X8, a60)
p0(X3, a85)	p0(X8, X4)	p0(X3, a61)
p0(X3, a85)	p0(X3, X4)	p0(X7, a44)
p0(X3, a85)	p0(a51, a85)	p0(X9, a88)
p0(X3, a85)	p0(X5, X7)	p0(X3, a25)
p0(X3, a85)	p0(a34, a85)	p0(X2, a77)
p1(a63, a92)	p1(X4, X7)	p1(a83, a99)
p1(a63, a92)	p1(X7, X3)	p1(a63, a93)
p1(a63, a92)	p1(a63, X3)	p1(a55, a33)
p1(a63, a92)	p1(a63, X3)	p1(a42, a91)
p1(a63, a92)	p1(a63, X5)	p1(a42, a14)
p1(a63, a92)	p1(X3, a92)	p1(a63, a85)
p1(a63, a92)	p1(X8, a92)	p1(a24, a92)
p1(a63, a92)	p1(a63, X3)	p1(a63, a23)
p1(a63, a92)	p1(X5, a92)	p1(a63, a72)
p1(a63, a92)	p1(X4, a92)	p1(a63, a2)
p1(a63, a92)	p1(X6, a92)	p1(a69, a77)
p1(a63, a92)	p1(X8, a92)	p1(a63, a32)
p1(a63, a92)	p1(X5, a92)	p1(a3, a92)
p1(a63, a92)	p1(X1, X7)	p1(a6, a92)
p1(a63, a92)	p1(X6, X0)	p1(a88, a92)
p1(a63, a92)	p1(X1, a92)	p1(a15, a92)
p1(a63, a92)	p1(X8, a92)	p1(a15, a30)
p1(a63, a92)	p1(a63, X1)	p1(a63, a1)
p1(a63, a92)	p1(a63, X0)	p1(a32, a53)
p1(a63, a92)	p1(X0, X9)	p1(a63, a15)
p7(a13, X2)	p7(a13, X0)	p7(a94, X3)
p7(a13, X2)	p7(X1, a82)	p7(a64, X2)
p7(a13, X2)	p7(X3, a74)	p7(a88, X2)
p7(a13, X2)	p7(a13, X5)	p7(a65, X8)
p7(a13, X2)	p7(a13, a6)	p7(a2, X7)
p7(a13, X2)	p7(a13, X7)	p7(a99, X0)
p7(a13, X2)	p7(X3, X2)	p7(a59, X0)
p7(a13, X2)	p7(a13, X4)	p7(a77, X0)
p7(a13, X2)	p7(X0, X2)	p7(a68, X2)
p7(a13, X2)	p7(X1, X2)	p7(a47, X0)
p7(a13, X2)	p7(X8, a81)	p7(a99, X2)
p7(a13, X2)	p7(X5, a66)	p7(a78, X2)
p7(a13, X2)	p7(X9, X8)	p7(a73, X2)
p7(a13, X2)	p7(X7, a47)	p7(a32, X9)
p7(a13, X2)	p7(a13, X0)	p7(a10, X2)
p7(a13, X2)	p7(a13, X5)	p7(a1, X2)
p7(a13, X2)	p7(a13, X7)	p7(a82, X2)
p7(a13, X2)	p7(a13, a44)	p7(a62, X2)
p7(a13, X2)	p7(X5, a22)	p7(a59, X2)
p7(a13, X2)	p7(a13, X8)	p7(a66, X8)
p8(a44, X5)	p8(X4, X3)	p8(a62, X5)
p8(a44, X5)	p8(X9, X1)	p8(a1, X5)
p8(a44, X5)	p8(a44, X1)	p8(a56, X2)
p8(a44, X5)	p8(X6, X5)	p8(a30, X5)
p8(a44, X5)	p8(X9, X6)	p8(a73, X5)
p8(a44, X5)	p8(a44, X3)	p8(a5, X5)
p8(a44, X5)	p8(X1, X4)	p8(a1, X0)
p8(a44, X5)	p8(X4, X5)	p8(a39, X5)
p8(a44, X5)	p8(X9, X5)	p8(a47, X5)
p8(a44, X5)	p8(X3, X5)	p8(a79, X8)
p8(a44, X5)	p8(X4, X4)	p8(a9, X3)
p8(a44, X5)	p8(X3, a13)	p8(a11, X4)
p8(a44, X5)	p8(a44, X2)	p8(a67, X9)
p8(a44, X5)	p8(X4, X5)	p8(a56, X5)
p8(a44, X5)	p8(X4, X5)	p8(a17, X5)
p8(a44, X5)	p8(a44, X7)	p8(a76, X1)
p8(a44, X5)	p8(X2, X5)	p8(a59, X5)
p8(a44, X5)	p8(a44, a9)	p8(a35, X5)
p8(a44, X5)	p8(X2, a34)	p8(a73, X3)
p8(a44, X5)	p8(X1, X5)	p8(a32, X5)
p6(a88, X3, X7, X4)	p6(a88, X3, X7, a52)	p6(a28, X3, X7, X7)
p6(a88, X3, X7, X4)	p6(a88, X6, a15, X6)	p6(a85, X3, X1, X2)
p6(a88, X3, X7, X4)	p6(X0, X8, X0, a70)	p6(a67, X7, X7, X4)
p6(a88, X3, X7, X4)	p6(X7, a0, X7, X4)	p6(a1, X3, X7, X2)
p6(a88, X3, X7, X4)	p6(a88, X7, X7, X4)	p6(a47, X9, X0, X0)
p6(a88, X3, X7, X4)	p6(a88, X3, X7, a96)	p6(a55, X5, X8, X4)
p6(a88, X3, X7, X4)	p6(X6, X2, X6, X4)	p6(a8, X3, X5, X8)
p6(a88, X3, X7, X4)	p6(a88, X9, X7, a62)	p6(a61, X1, X7, X0)
p6(a88, X3, X7, X4)	p6(X9, X3, a72, X4)	p6(a57, X1, X7, X4)
p6(a88, X3, X7, X4)	p6(a88, X8, X9, X4)	p6(a6, X3, X2, X3)
p6(a88, X3, X7, X4)	p6(a88, a41, X7, X4)	p6(a17, X3, X9, X8)
p6(a88, X3, X7, X4)	p6(X3, X3, X6, a99)	p6(a80, X3, X9, X4)
p6(a88, X3, X7, X4)	p6(a88, X7, a24, X3)	p6(a35, X2, X7, X1)
p6(a88, X3, X7, X4)	p6(X7, X4, X7, X4)	p6(a36, X3, X3, X4)
p6(a88, X3, X7, X4)	p6(a88, a39, X1, X8)	p6(a16, X3, X7, X9)
p6(a88, X3, X7, X4)	p6(a88, a29, X7, X4)	p6(a17, X4, X7, X4)
p6(a88, X3, X7, X4)	p6(X4, X3, X7, X4)	p6(a68, X3, X1, X9)
p6(a88, X3, X7, X4)	p6(a88, X3, a96, X4)	p6(a57, X2, X7, X2)
p6(a88, X3, X7, X4)	p6(a88, X3, X8, a1)	p6(a54, X3, X7, X3)
p6(a88, X3, X7, X4)	p6(X8, X3, X0, X4)	p6(a72, X3, X7, X4)
p4(X4)	p4(X3)	p7(X4, X7)
p4(X4)	p4(X0)	p8(a18, X4)
p4(X4)	p4(a11)	p3(a98, a13)
p4(X4)	p4(a12)	p8(a66, a49)
p4(X4)	p4(X3)	p7(a63, a18)
p4(X4)	p4(a88)	p3(a83, a20)
p4(X4)	p4(a95)	p9(X7, a71, X2)
p4(X4)	p4(a93)	p8(a23, X6)
p4(X4)	p4(X9)	p9(a84, a17, X5)
p4(X4)	p4(a54)	p5(X1)
p4(X4)	p4(X3)	p7(X4, X6)
p4(X4)	p4(X9)	p0(X1, a31)
p4(X4)	p4(X5)	p5(X2)
p4(X4)	p4(X3)	p1(X2, X8)
p4(X4)	p4(X9)	p3(X8, a47)
p4(X4)	p4(a81)	p2(X5)
p4(X4)	p4(X5)	p9(a55, a62, a69)
p4(X4)	p4(a28)	p7(a38, a90)
p4(X4)	p4(X3)	p6(X4, X0, X7, X9)
p4(X4)	p4(a51)	p5(X4)
p3(a7, a72)	p3(X7, a72)	p3(a7, a35)
p3(a7, a72)	p3(a7, X6)	p3(a7, a89)
p3(a7, a72)	p3(X9, X1)	p3(a26, a81)
p3(a7, a72)	p3(X0, a72)	p3(a64, a72)
p3(a7, a72)	p3(X2, X9)	p3(a19, a7)
p3(a7, a72)	p3(X9, X1)	p3(a7, a42)
p3(a7, a72)	p3(a7, X6)	p3(a97, a85)
p3(a7, a72)	p3(a7, X7)	p3(a56, a72)
p3(a7, a72)	p3(a7, X0)	p3(a30, a72)
p3(a7, a72)	p3(a7, X2)	p3(a7, a71)
p3(a7, a72)	p3(X8, a72)	p3(a0, a4)
p3(a7, a72)	p3(a7, X4)	p3(a54, a72)
p3(a7, a72)	p3(X1, a72)	p3(a55, a32)
p3(a7, a72)	p3(X4, a72)	p3(a65, a72)
p3(a7, a72)	p3(X9, a72)	p3(a54, a95)
p3(a7, a72)	p3(a7, X0)	p3(a82, a72)
p3(a7, a72)	p3(X3, X1)	p3(a3, a72)
p3(a7, a72)	p3(X9, X1)	p3(a26, a52)
p3(a7, a72)	p3(a7, X1)	p3(a7, a46)
p3(a7, a72)	p3(a7, X2)	p3(a7, a67)
p3(X9, a78)	p3(X4, a78)	p3(X9, a45)
p3(X9, a78)	p3(X6, X1)	p3(X4, a85)
p3(X9, a78)	p3(a45, X2)	p3(X9, a97)
p3(X9, a78)	p3(X9, X3)	p3(X9, a93)
p3(X9, a78)	p3(X9, X8)	p3(X9, a12)
p3(X9, a78)	p3(a52, a78)	p3(X9, a82)
p3(X9, a78)	p3(X9, X0)	p3(X8, a36)
p3(X9, a78)	p3(a68, a78)	p3(X0, a39)
p3(X9, a78)	p3(X9, X2)	p3(X5, a87)
p3(X9, a78)	p3(X9, X4)	p3(X3, a14)
p3(X9, a78)	p3(X9, X0)	p3(X9, a69)
p3(X9, a78)	p3(X0, X8)	p3(X9, a24)
p3(X9, a78)	p3(X3, X4)	p3(X3, a23)
p3(X9, a78)	p3(a2, a78)	p3(X9, a83)
p3(X9, a78)	p3(X5, a78)	p3(X8, a68)
p3(X9, a78)	p3(X7, X9)	p3(X5, a4)
p3(X9, a78)	p3(X9, X4)	p3(X9, a61)
p3(X9, a78)	p3(a77, X4)	p3(X3, a98)
p3(X9, a78)	p3(X9, X0)	p3(X9, a93)
p3(X9, a78)	p3(X5, X0)	p3(X8, a59)
p8(a45, a46)	p8(a45, X5)	p8(a73, a46)
p8(a45, a46)	p8(X1, a46)	p8(a61, a46)
p8(a45, a46)	p8(X2, a46)	p8(a19, a46)
p8(a45, a46)	p8(X9, X2)	p8(a75, a92)
p8(a45, a46)	p8(X5, X1)	p8(a45, a74)
p8(a45, a46)	p8(a45, X5)	p8(a45, a85)
p8(a45, a46)	p8(a45, X7)	p8(a45, a78)
p8(a45, a46)	p8(X7, a46)	p8(a97, a46)
p8(a45, a46)	p8(a45, X0)	p8(a22, a46)
p8(a45, a46)	p8(X9, X0)	p8(a4, a81)
p8(a45, a46)	p8(X8, a46)	p8(a23, a46)
p8(a45, a46)	p8(X4, a46)	p8(a25, a52)
p8(a45, a46)	p8(a45, X1)	p8(a12, a2)
p8(a45, a46)	p8(a45, X7)	p8(a33, a46)
p8(a45, a46)	p8(X9, X1)	p8(a45, a33)
p8(a45, a46)	p8(X0, a46)	p8(a31, a13)
p8(a45, a46)	p8(X1, a46)	p8(a34, a66)
p8(a45, a46)	p8(a45, X2)	p8(a3, a10)
p8(a45, a46)	p8(a45, X4)	p8(a45, a62)
p8(a45, a46)	p8(X4, X6)	p8(a45, a79)
p9(X0, X0, X5)	p9(X9, X9, a4)	p2(X0)
p9(X0, X0, X5)	p9(a74, a74, a15)	p8(a43, X6)
p9(X0, X0, X5)	p9(a76, a76, X5)	p2(X6)
p9(X0, X0, X5)	p9(X7, X7, X9)	p3(X6, X8)
p9(X0, X0, X5)	p9(X8, X8, X5)	p3(X3, a92)
p9(X0, X0, X5)	p9(a10, a10, X5)	p8(X3, X2)
p9(X0, X0, X5)	p9(X3, X3, a98)	p1(X1, a5)
p9(X0, X0, X5)	p9(a97, a97, X5)	p8(X2, a29)
p9(X0, X0, X5)	p9(a36, a36, X5)	p4(X7)
p9(X0, X0, X5)	p9(X8, X8, X2)	p2(a70)
p9(X0, X0, X5)	p9(a49, a49, X5)	p1(X8, X0)
p9(X0, X0, X5)	p9(a51, a51, X5)	p9(a48, a95, X5)
p9(X0, X0, X5)	p9(X0, X0, a95)	p5(X5)
p9(X0, X0, X5)	p9(X0, X0, a93)	p6(a8, X2, X4, X3)
p9(X0, X0, X5)	p9(X6, X6, X7)	p7(a2, X5)
p9(X0, X0, X5)	p9(a68, a68, X5)	p8(a81, X2)
p9(X0, X0, X5)	p9(X5, X5, X9)	p7(a10, a12)
p9(X0, X0, X5)	p9(X7, X7, X8)	p8(X4, a19)
p9(X0, X0, X5)	p9(a9, a9, X6)	p6(a35, a74, X4, a66)
p9(X0, X0, X5)	p9(a95, a95, a73)	p0(a54, a94)
p0(X7, a49)	p0(X7, X7)	p0(X7, a48)
p0(X7, a49)	p0(X7, X1)	p0(X9, a85)
p0(X7, a49)	p0(X8, a49)	p0(X7, a66)
p0(X7, a49)	p0(a6, a49)	p0(X7, a91)
p0(X7, a49)	p0(X7, X8)	p0(X7, a27)
p0(X7, a49)	p0(X1, a49)	p0(X7, a47)
p0(X7, a49)	p0(a99, a49)	p0(X7, a63)
p0(X7, a49)	p0(X7, X2)	p0(X7, a71)
p0(X7, a49)	p0(X8, X6)	p0(X1, a69)
p0(X7, a49)	p0(X3, X1)	p0(X8, a63)
p0(X7, a49)	p0(X7, X7)	p0(X3, a62)
p0(X7, a49)	p0(X8, X6)	p0(X7, a77)
p0(X7, a49)	p0(a40, X4)	p0(X7, a4)
p0(X7, a49)	p0(a74, a49)	p0(X1, a17)
p0(X7, a49)	p0(a27, a49)	p0(X8, a51)
p0(X7, a49)	p0(a12, a49)	p0(X7, a75)
p0(X7, a49)	p0(X5, X0)	p0(X7, a35)
p0(X7, a49)	p0(X7, X5)	p0(X3, a79)
p0(X7, a49)	p0(a17, a49)	p0(X7, a62)
p0(X7, a49)	p0(a76, a49)	p0(X9, a68)
p1(a30, X3)	p1(X5, X6)	p1(a46, X4)
p1(a30, X3)	p1(X3, X3)	p1(a5, X3)
p1(a30, X3)	p1(X2, a16)	p1(a47, X3)
p1(a30, X3)	p1(a30, a10)	p1(a58, X3)
p1(a30, X3)	p1(X6, X3)	p1(a38, X2)
p1(a30, X3)	p1(X9, X5)	p1(a8, X3)
p1(a30, X3)	p1(a30, X6)	p1(a20, X5)
p1(a30, X3)	p1(X1, X3)	p1(a51, X1)
p1(a30, X3)	p1(X7, a53)	p1(a45, X3)
p1(a30, X3)	p1(X0, X9)	p1(a81, X3)
p1(a30, X3)	p1(X8, X8)	p1(a46, X3)
p1(a30, X3)	p1(a30, X8)	p1(a28, X3)
p1(a30, X3)	p1(X6, a85)	p1(a83, X0)
p1(a30, X3)	p1(X9, X3)	p1(a11, X3)
p1(a30, X3)	p1(X8, X2)	p1(a34, X3)
p1(a30, X3)	p1(X4, X8)	p1(a32, X8)
p1(a30, X3)	p1(X2, X3)	p1(a68, X3)
p1(a30, X3)	p1(X4, X3)	p1(a49, X7)
p1(a30, X3)	p1(X4, X3)	p1(a88, X3)
p1(a30, X3)	p1(X2, X3)	p1(a58, X3)
p7(X8, X8)	p7(X5, X5)	p1(X0, X5)
p7(X8, X8)	p7(a90, a90)	p5(a34)
p7(X8, X8)	p7(X0, X0)	p2(a13)
p7(X8, X8)	p7(a37, a37)	p3(a23, X7)
p7(X8, X8)	p7(X2, X2)	p6(X6, a86, a66, a35)
p7(X8, X8)	p7(a78, a78)	p1(a69, X5)
p7(X8, X8)	p7(X3, X3)	p8(a89, a62)
p7(X8, X8)	p7(a75, a75)	p6(a9, a43, X6, a37)
p7(X8, X8)	p7(a91, a91)	p1(a89, a70)
p7(X8, X8)	p7(X5, X5)	p9(X2, X8, X2)
p7(X8, X8)	p7(X3, X3)	p5(a11)
p7(X8, X8)	p7(a87, a87)	p0(a87, X1)
p7(X8, X8)	p7(a6, a6)	p8(X3, X1)
p7(X8, X8)	p7(X7, X7)	p5(X3)
p7(X8, X8)	p7(a8, a8)	p6(a41, X3, X0, X8)
p7(X8, X8)	p7(X5, X5)	p4(X5)
p7(X8, X8)	p7(X7, X7)	p5(X4)
p7(X8, X8)	p7(a71, a71)	p0(a65, X1)
p7(X8, X8)	p7(X9, X9)	p1(X1, X1)
p7(X8, X8)	p7(X3, X3)	p4(X6)
p5(a96)	p5(X6)	p5(a27)
p5(a96)	p5(X5)	p5(a76)
p5(a96)	p5(X4)	p5(a47)
p5(a96)	p5(X6)	p5(a93)
p5(a96)	p5(X9)	p5(a75)
p5(a96)	p5(X3)	p5(a42)
p5(a96)	p5(X0)	p5(a94)
p5(a96)	p5(X7)	p5(a7)
p5(a96)	p5(X6)	p5(a91)
p5(a96)	p5(X3)	p5(a42)
p5(a96)	p5(X2)	p5(a88)
p5(a96)	p5(X6)	p5(a50)
p5(a96)	p5(X9)	p5(a95)
p5(a96)	p5(X5)	p5(a32)
p5(a96)	p5(X3)	p5(a83)
p5(a96)	p5(X6)	p5(a81)
p5(a96)	p5(X9)	p5(a75)
p5(a96)	p5(X6)	p5(a99)
p5(a96)	p5(X1)	p5(a13)
p5(a96)	p5(X3)	p5(a19)
p3(a10, a26)	p3(X1, X4)	p3(a78, a74)
p3(a10, a26)	p3(a10, X7)	p3(a80, a19)
p3(a10, a26)	p3(X4, a26)	p3(a59, a42)
p3(a10, a26)	p3(X9, a26)	p3(a10, a81)
p3(a10, a26)	p3(X5, X4)	p3(a10, a13)
p3(a10, a26)	p3(X6, X3)	p3(a10, a18)
p3(a10, a26)	p3(a10, X7)	p3(a10, a15)
p3(a10, a26)	p3(X6, X4)	p3(a1, a42)
p3(a10, a26)	p3(X8, X6)	p3(a10, a52)
p3(a10, a26)	p3(X2, a26)	p3(a97, a68)
p3(a10, a26)	p3(X0, X9)	p3(a87, a36)
p3(a10, a26)	p3(a10, X9)	p3(a64, a26)
p3(a10, a26)	p3(X9, X2)	p3(a0, a26)
p3(a10, a26)	p3(X1, a26)	p3(a90, a26)
p3(a10, a26)	p3(X3, a26)	p3(a10, a98)
p3(a10, a26)	p3(X8, a26)	p3(a54, a65)
p3(a10, a26)	p3(a10, X7)	p3(a3, a38)
p3(a10, a26)	p3(X6, a26)	p3(a18, a92)
p3(a10, a26)	p3(X0, a26)	p3(a21, a80)
p3(a10, a26)	p3(X9, a26)	p3(a89, a26)
p2(X6)	p2(X4)	p5(a76)
p2(X6)	p2(X2)	p8(a39, a17)
p2(X6)	p2(a82)	p0(a32, X0)
p2(X6)	p2(a53)	p1(X6, X8)
p2(X6)	p2(a5)	p0(X3, X7)
p2(X6)	p2(a4)	p9(a41, X5, X4)
p2(X6)	p2(X4)	p8(a89, a8)
p2(X6)	p2(a81)	p6(a69, a75, X6, X2)
p2(X6)	p2(a96)	p7(X2, X5)
p2(X6)	p2(a4)	p6(X9, X6, X9, a16)
p2(X6)	p2(a19)	p3(X7, a34)
